,journee,journee_nom,classement,nb_pts,equipe,nb_matchs_joues,victoire,nul,defaite,bonus,pts_marques,pts_pris,ga
1982,9,TOP 14 2014-2015 - 9ème journée,1,31,Clermont,9,7,0,2,3,229,149,80
1983,9,TOP 14 2014-2015 - 9ème journée,2,28,Toulon,9,6,0,3,4,265,161,104
1984,9,TOP 14 2014-2015 - 9ème journée,3,27,Bordeaux-Bègles,9,6,0,3,3,274,194,80
1985,9,TOP 14 2014-2015 - 9ème journée,4,26,Montpellier,9,6,0,3,2,201,155,46
1986,9,TOP 14 2014-2015 - 9ème journée,5,26,Paris,9,6,0,3,2,195,202,
1987,9,TOP 14 2014-2015 - 9ème journée,6,24,Grenoble,9,5,0,4,4,224,241,
1988,9,TOP 14 2014-2015 - 9ème journée,7,24,Racing 92,9,5,0,4,4,208,197,11
1989,9,TOP 14 2014-2015 - 9ème journée,8,18,Toulouse,9,4,0,5,2,186,183,3
1990,9,TOP 14 2014-2015 - 9ème journée,9,17,Lyon,9,4,0,5,1,164,207,
1991,9,TOP 14 2014-2015 - 9ème journée,10,17,Bayonne,9,3,0,6,5,190,193,
1992,9,TOP 14 2014-2015 - 9ème journée,11,15,La Rochelle,9,3,0,6,3,199,280,
1993,9,TOP 14 2014-2015 - 9ème journée,12,15,Castres,9,3,0,6,3,187,265,
1994,9,TOP 14 2014-2015 - 9ème journée,13,14,Brive,9,3,0,6,2,185,251,
1995,9,TOP 14 2014-2015 - 9ème journée,14,12,Oyonnax,9,2,0,7,4,180,209,
1996,10,TOP 14 2014-2015 - 10ème journée,1,33,Toulon,10,7,0,3,5,326,189,137
1997,10,TOP 14 2014-2015 - 10ème journée,2,31,Clermont,10,7,0,3,3,242,173,69
1998,10,TOP 14 2014-2015 - 10ème journée,3,31,Paris,10,7,0,3,3,234,224,10
1999,10,TOP 14 2014-2015 - 10ème journée,4,27,Bordeaux-Bègles,10,6,0,4,3,296,233,63
2000,10,TOP 14 2014-2015 - 10ème journée,5,26,Montpellier,10,6,0,4,2,216,176,40
2001,10,TOP 14 2014-2015 - 10ème journée,6,25,Racing 92,10,5,0,5,5,225,218,7
2002,10,TOP 14 2014-2015 - 10ème journée,7,24,Grenoble,10,5,0,5,4,252,302,
2003,10,TOP 14 2014-2015 - 10ème journée,8,23,Toulouse,10,5,0,5,3,227,200,27
2004,10,TOP 14 2014-2015 - 10ème journée,9,21,Bayonne,10,4,0,6,5,214,206,8
2005,10,TOP 14 2014-2015 - 10ème journée,10,19,La Rochelle,10,4,0,6,3,220,295,
2006,10,TOP 14 2014-2015 - 10ème journée,11,18,Brive,10,4,0,6,2,206,266,
2007,10,TOP 14 2014-2015 - 10ème journée,12,17,Lyon,10,4,0,6,1,181,248,
2008,10,TOP 14 2014-2015 - 10ème journée,13,16,Oyonnax,10,3,0,7,4,201,226,
2009,10,TOP 14 2014-2015 - 10ème journée,14,15,Castres,10,3,0,7,3,202,286,
2010,11,TOP 14 2014-2015 - 11ème journée,1,36,Clermont,11,8,0,3,4,293,182,111
2011,11,TOP 14 2014-2015 - 11ème journée,2,33,Toulon,11,7,0,4,5,340,211,129
2012,11,TOP 14 2014-2015 - 11ème journée,3,31,Paris,11,7,0,4,3,243,275,
2013,11,TOP 14 2014-2015 - 11ème journée,4,29,Racing 92,11,6,0,5,5,252,228,24
2014,11,TOP 14 2014-2015 - 11ème journée,5,28,Grenoble,11,6,0,5,4,286,332,
2015,11,TOP 14 2014-2015 - 11ème journée,6,28,Bordeaux-Bègles,11,6,0,5,4,316,254,62
2016,11,TOP 14 2014-2015 - 11ème journée,7,27,Toulouse,11,6,0,5,3,248,220,28
2017,11,TOP 14 2014-2015 - 11ème journée,8,26,Montpellier,11,6,0,5,2,226,201,25
2018,11,TOP 14 2014-2015 - 11ème journée,9,22,Brive,11,5,0,6,2,231,276,
2019,11,TOP 14 2014-2015 - 11ème journée,10,21,Bayonne,11,4,0,7,5,224,233,
2020,11,TOP 14 2014-2015 - 11ème journée,11,21,Oyonnax,11,4,0,7,5,238,235,3
2021,11,TOP 14 2014-2015 - 11ème journée,12,19,La Rochelle,11,4,0,7,3,229,332,
2022,11,TOP 14 2014-2015 - 11ème journée,13,19,Castres,11,4,0,7,3,224,300,
2023,11,TOP 14 2014-2015 - 11ème journée,14,18,Lyon,11,4,0,7,2,211,282,
2024,12,TOP 14 2014-2015 - 12ème journée,1,37,Toulon,12,8,0,4,5,367,230,137
2025,12,TOP 14 2014-2015 - 12ème journée,2,36,Clermont,12,8,0,4,4,312,209,103
2026,12,TOP 14 2014-2015 - 12ème journée,3,35,Paris,12,8,0,4,3,263,292,
2027,12,TOP 14 2014-2015 - 12ème journée,4,33,Racing 92,12,7,0,5,5,266,237,29
2028,12,TOP 14 2014-2015 - 12ème journée,5,32,Grenoble,12,7,0,5,4,311,354,
2029,12,TOP 14 2014-2015 - 12ème journée,6,29,Bordeaux-Bègles,12,6,0,6,5,339,282,57
2030,12,TOP 14 2014-2015 - 12ème journée,7,28,Toulouse,12,6,0,6,4,270,245,25
2031,12,TOP 14 2014-2015 - 12ème journée,8,27,Montpellier,12,6,0,6,3,246,224,22
2032,12,TOP 14 2014-2015 - 12ème journée,9,25,Oyonnax,12,5,0,7,5,266,258,8
2033,12,TOP 14 2014-2015 - 12ème journée,10,23,Bayonne,12,4,1,7,5,243,252,
2034,12,TOP 14 2014-2015 - 12ème journée,11,23,Brive,12,5,0,7,3,248,296,
2035,12,TOP 14 2014-2015 - 12ème journée,12,22,Lyon,12,5,0,7,2,234,302,
2036,12,TOP 14 2014-2015 - 12ème journée,13,21,La Rochelle,12,4,1,7,3,248,351,
2037,12,TOP 14 2014-2015 - 12ème journée,14,20,Castres,12,4,0,8,4,233,314,
2038,13,TOP 14 2014-2015 - 13ème journée,1,42,Toulon,13,9,0,4,6,397,236,161
2039,13,TOP 14 2014-2015 - 13ème journée,2,40,Clermont,13,9,0,4,4,331,219,112
2040,13,TOP 14 2014-2015 - 13ème journée,3,39,Paris,13,9,0,4,3,306,322,
2041,13,TOP 14 2014-2015 - 13ème journée,4,37,Racing 92,13,8,0,5,5,293,245,48
2042,13,TOP 14 2014-2015 - 13ème journée,5,32,Grenoble,13,7,0,6,4,341,397,
2043,13,TOP 14 2014-2015 - 13ème journée,6,31,Montpellier,13,7,0,6,3,269,244,25
2044,13,TOP 14 2014-2015 - 13ème journée,7,30,Bordeaux-Bègles,13,6,0,7,6,351,297,54
2045,13,TOP 14 2014-2015 - 13ème journée,8,29,Toulouse,13,6,0,7,5,290,268,22
2046,13,TOP 14 2014-2015 - 13ème journée,9,27,Bayonne,13,5,1,7,5,258,264,
2047,13,TOP 14 2014-2015 - 13ème journée,10,27,Brive,13,6,0,7,3,267,302,
2048,13,TOP 14 2014-2015 - 13ème journée,11,25,Oyonnax,13,5,0,8,5,272,277,
2049,13,TOP 14 2014-2015 - 13ème journée,12,22,Lyon,13,5,0,8,2,240,332,
2050,13,TOP 14 2014-2015 - 13ème journée,13,21,La Rochelle,13,4,1,8,3,256,378,
2051,13,TOP 14 2014-2015 - 13ème journée,14,20,Castres,13,4,0,9,4,243,333,
2052,14,TOP 14 2014-2015 - 14ème journée,1,44,Paris,14,10,0,4,4,336,328,8
2053,14,TOP 14 2014-2015 - 14ème journée,2,42,Toulon,14,9,0,5,6,403,266,137
2054,14,TOP 14 2014-2015 - 14ème journée,3,41,Clermont,14,9,0,5,5,344,235,109
2055,14,TOP 14 2014-2015 - 14ème journée,4,37,Racing 92,14,8,0,6,5,302,260,42
2056,14,TOP 14 2014-2015 - 14ème journée,5,35,Bordeaux-Bègles,14,7,0,7,7,397,307,90
2057,14,TOP 14 2014-2015 - 14ème journée,6,33,Grenoble,14,7,0,7,5,356,416,
2058,14,TOP 14 2014-2015 - 14ème journée,7,33,Toulouse,14,7,0,7,5,305,277,28
2059,14,TOP 14 2014-2015 - 14ème journée,8,31,Montpellier,14,7,0,7,3,278,271,7
2060,14,TOP 14 2014-2015 - 14ème journée,9,29,Oyonnax,14,6,0,8,5,284,286,
2061,14,TOP 14 2014-2015 - 14ème journée,10,28,Bayonne,14,5,1,8,6,267,276,
2062,14,TOP 14 2014-2015 - 14ème journée,11,27,Brive,14,6,0,8,3,277,348,
2063,14,TOP 14 2014-2015 - 14ème journée,12,26,Lyon,14,6,0,8,2,256,345,
2064,14,TOP 14 2014-2015 - 14ème journée,13,25,La Rochelle,14,5,1,8,3,275,393,
2065,14,TOP 14 2014-2015 - 14ème journée,14,24,Castres,14,5,0,9,4,270,342,
2066,15,TOP 14 2014-2015 - 15ème journée,1,45,Clermont,15,10,0,5,5,368,241,127
2067,15,TOP 14 2014-2015 - 15ème journée,2,45,Paris,15,10,0,5,5,345,340,5
2068,15,TOP 14 2014-2015 - 15ème journée,3,43,Toulon,15,9,0,6,7,415,282,133
2069,15,TOP 14 2014-2015 - 15ème journée,4,41,Racing 92,15,9,0,6,5,314,269,45
2070,15,TOP 14 2014-2015 - 15ème journée,5,38,Grenoble,15,8,0,7,6,389,435,
2071,15,TOP 14 2014-2015 - 15ème journée,6,36,Bordeaux-Bègles,15,7,0,8,8,406,319,87
2072,15,TOP 14 2014-2015 - 15ème journée,7,35,Montpellier,15,8,0,7,3,294,283,11
2073,15,TOP 14 2014-2015 - 15ème journée,8,33,Toulouse,15,7,0,8,5,311,301,10
2074,15,TOP 14 2014-2015 - 15ème journée,9,31,Brive,15,7,0,8,3,302,357,
2075,15,TOP 14 2014-2015 - 15ème journée,10,30,Lyon,15,7,0,8,2,268,354,
2076,15,TOP 14 2014-2015 - 15ème journée,11,29,Oyonnax,15,6,0,9,5,303,319,
2077,15,TOP 14 2014-2015 - 15ème journée,12,28,Castres,15,6,0,9,4,300,357,
2078,15,TOP 14 2014-2015 - 15ème journée,13,28,Bayonne,15,5,1,9,6,276,301,
2079,15,TOP 14 2014-2015 - 15ème journée,14,25,La Rochelle,15,5,1,9,3,290,423,
2080,16,TOP 14 2014-2015 - 16ème journée,1,50,Clermont,16,11,0,5,6,412,261,151
2081,16,TOP 14 2014-2015 - 16ème journée,2,50,Paris,16,11,0,5,6,394,353,41
2082,16,TOP 14 2014-2015 - 16ème journée,3,47,Toulon,16,10,0,6,7,447,305,142
2083,16,TOP 14 2014-2015 - 16ème journée,4,41,Racing 92,16,9,0,7,5,337,301,36
2084,16,TOP 14 2014-2015 - 16ème journée,5,40,Bordeaux-Bègles,16,8,0,8,8,440,335,105
2085,16,TOP 14 2014-2015 - 16ème journée,6,38,Grenoble,16,8,0,8,6,405,469,
2086,16,TOP 14 2014-2015 - 16ème journée,7,37,Toulouse,16,8,0,8,5,340,327,13
2087,16,TOP 14 2014-2015 - 16ème journée,8,35,Montpellier,16,8,0,8,3,307,303,4
2088,16,TOP 14 2014-2015 - 16ème journée,9,33,Oyonnax,16,7,0,9,5,323,332,
2089,16,TOP 14 2014-2015 - 16ème journée,10,32,Bayonne,16,6,1,9,6,299,323,
2090,16,TOP 14 2014-2015 - 16ème journée,11,31,Lyon,16,7,0,9,3,290,377,
2091,16,TOP 14 2014-2015 - 16ème journée,12,31,Brive,16,7,0,9,3,322,401,
2092,16,TOP 14 2014-2015 - 16ème journée,13,28,Castres,16,6,0,10,4,313,406,
2093,16,TOP 14 2014-2015 - 16ème journée,14,26,La Rochelle,16,5,1,10,4,316,452,
2094,17,TOP 14 2014-2015 - 17ème journée,1,51,Paris,17,11,0,6,7,407,368,39
2095,17,TOP 14 2014-2015 - 17ème journée,2,51,Clermont,17,11,0,6,7,424,277,147
2096,17,TOP 14 2014-2015 - 17ème journée,3,51,Toulon,17,11,0,6,7,471,322,149
2097,17,TOP 14 2014-2015 - 17ème journée,4,45,Racing 92,17,10,0,7,5,350,312,38
2098,17,TOP 14 2014-2015 - 17ème journée,5,41,Toulouse,17,9,0,8,5,353,336,17
2099,17,TOP 14 2014-2015 - 17ème journée,6,40,Bordeaux-Bègles,17,8,0,9,8,464,369,95
2100,17,TOP 14 2014-2015 - 17ème journée,7,39,Montpellier,17,9,0,8,3,341,327,14
2101,17,TOP 14 2014-2015 - 17ème journée,8,38,Grenoble,17,8,0,9,6,405,492,
2102,17,TOP 14 2014-2015 - 17ème journée,9,37,Oyonnax,17,8,0,9,5,338,345,
2103,17,TOP 14 2014-2015 - 17ème journée,10,35,Brive,17,8,0,9,3,345,401,
2104,17,TOP 14 2014-2015 - 17ème journée,11,32,Lyon,17,7,0,10,4,301,390,
2105,17,TOP 14 2014-2015 - 17ème journée,12,32,Bayonne,17,6,1,10,6,316,347,
2106,17,TOP 14 2014-2015 - 17ème journée,13,30,La Rochelle,17,6,1,10,4,332,464,
2107,17,TOP 14 2014-2015 - 17ème journée,14,29,Castres,17,6,0,11,5,322,419,
2108,18,TOP 14 2014-2015 - 18ème journée,1,53,Clermont,18,11,1,6,7,437,290,147
2109,18,TOP 14 2014-2015 - 18ème journée,2,52,Toulon,18,11,0,7,8,494,350,144
2110,18,TOP 14 2014-2015 - 18ème journée,3,51,Paris,18,11,0,7,7,413,391,22
2111,18,TOP 14 2014-2015 - 18ème journée,4,47,Racing 92,18,10,1,7,5,363,325,38
2112,18,TOP 14 2014-2015 - 18ème journée,5,45,Toulouse,18,10,0,8,5,376,356,20
2113,18,TOP 14 2014-2015 - 18ème journée,6,44,Bordeaux-Bègles,18,9,0,9,8,492,392,100
2114,18,TOP 14 2014-2015 - 18ème journée,7,42,Grenoble,18,9,0,9,6,425,510,
2115,18,TOP 14 2014-2015 - 18ème journée,8,41,Oyonnax,18,9,0,9,5,361,358,3
2116,18,TOP 14 2014-2015 - 18ème journée,9,40,Montpellier,18,9,0,9,4,359,347,12
2117,18,TOP 14 2014-2015 - 18ème journée,10,37,Bayonne,18,7,1,10,7,339,353,
2118,18,TOP 14 2014-2015 - 18ème journée,11,35,Brive,18,8,0,10,3,357,420,
2119,18,TOP 14 2014-2015 - 18ème journée,12,34,La Rochelle,18,7,1,10,4,351,476,
2120,18,TOP 14 2014-2015 - 18ème journée,13,33,Lyon,18,7,0,11,5,321,413,
2121,18,TOP 14 2014-2015 - 18ème journée,14,29,Castres,18,6,0,12,5,335,442,
2122,19,TOP 14 2014-2015 - 19ème journée,1,57,Toulon,19,12,0,7,9,528,361,167
2123,19,TOP 14 2014-2015 - 19ème journée,2,57,Clermont,19,12,1,6,7,465,306,159
2124,19,TOP 14 2014-2015 - 19ème journée,3,55,Paris,19,12,0,7,7,436,413,23
2125,19,TOP 14 2014-2015 - 19ème journée,4,51,Racing 92,19,11,1,7,5,397,354,43
2126,19,TOP 14 2014-2015 - 19ème journée,5,45,Oyonnax,19,10,0,9,5,370,361,9
2127,19,TOP 14 2014-2015 - 19ème journée,6,45,Toulouse,19,10,0,9,5,379,365,14
2128,19,TOP 14 2014-2015 - 19ème journée,7,45,Bordeaux-Bègles,19,9,0,10,9,514,415,99
2129,19,TOP 14 2014-2015 - 19ème journée,8,43,Grenoble,19,9,0,10,7,454,544,
2130,19,TOP 14 2014-2015 - 19ème journée,9,42,Montpellier,19,9,1,9,4,374,362,12
2131,19,TOP 14 2014-2015 - 19ème journée,10,37,Bayonne,19,7,1,11,7,355,381,
2132,19,TOP 14 2014-2015 - 19ème journée,11,36,La Rochelle,19,7,2,10,4,366,491,
2133,19,TOP 14 2014-2015 - 19ème journée,12,35,Brive,19,8,0,11,3,368,454,
2134,19,TOP 14 2014-2015 - 19ème journée,13,34,Lyon,19,7,0,12,6,341,436,
2135,19,TOP 14 2014-2015 - 19ème journée,14,33,Castres,19,7,0,12,5,358,462,
2136,20,TOP 14 2014-2015 - 20ème journée,1,61,Toulon,20,13,0,7,9,550,375,175
2137,20,TOP 14 2014-2015 - 20ème journée,2,61,Clermont,20,13,1,6,7,496,329,167
2138,20,TOP 14 2014-2015 - 20ème journée,3,55,Paris,20,12,0,8,7,457,443,14
2139,20,TOP 14 2014-2015 - 20ème journée,4,51,Racing 92,20,11,1,8,5,409,390,19
2140,20,TOP 14 2014-2015 - 20ème journée,5,49,Toulouse,20,11,0,9,5,397,378,19
2141,20,TOP 14 2014-2015 - 20ème journée,6,47,Grenoble,20,10,0,10,7,484,565,
2142,20,TOP 14 2014-2015 - 20ème journée,7,45,Oyonnax,20,10,0,10,5,390,396,
2143,20,TOP 14 2014-2015 - 20ème journée,8,45,Bordeaux-Bègles,20,9,0,11,9,537,446,91
2144,20,TOP 14 2014-2015 - 20ème journée,9,43,Montpellier,20,9,1,10,5,387,380,7
2145,20,TOP 14 2014-2015 - 20ème journée,10,41,Bayonne,20,8,1,11,7,376,400,
2146,20,TOP 14 2014-2015 - 20ème journée,11,40,Brive,20,9,0,11,4,404,466,
2147,20,TOP 14 2014-2015 - 20ème journée,12,40,La Rochelle,20,8,2,10,4,401,511,
2148,20,TOP 14 2014-2015 - 20ème journée,13,34,Lyon,20,7,0,13,6,355,458,
2149,20,TOP 14 2014-2015 - 20ème journée,14,34,Castres,20,7,0,13,6,377,483,
2150,21,TOP 14 2014-2015 - 21ème journée,1,61,Toulon,21,13,0,8,9,574,409,165
2151,21,TOP 14 2014-2015 - 21ème journée,2,61,Clermont,21,13,1,7,7,522,369,153
2152,21,TOP 14 2014-2015 - 21ème journée,3,59,Paris,21,13,0,8,7,497,469,28
2153,21,TOP 14 2014-2015 - 21ème journée,4,55,Racing 92,21,12,1,8,5,421,396,25
2154,21,TOP 14 2014-2015 - 21ème journée,5,53,Toulouse,21,12,0,9,5,431,402,29
2155,21,TOP 14 2014-2015 - 21ème journée,6,49,Oyonnax,21,11,0,10,5,414,399,15
2156,21,TOP 14 2014-2015 - 21ème journée,7,48,Montpellier,21,10,1,10,6,432,397,35
2157,21,TOP 14 2014-2015 - 21ème journée,8,48,Grenoble,21,10,0,11,8,496,581,
2158,21,TOP 14 2014-2015 - 21ème journée,9,46,Bordeaux-Bègles,21,9,0,12,10,558,468,90
2159,21,TOP 14 2014-2015 - 21ème journée,10,44,La Rochelle,21,9,2,10,4,423,532,
2160,21,TOP 14 2014-2015 - 21ème journée,11,41,Bayonne,21,8,1,12,7,382,412,
2161,21,TOP 14 2014-2015 - 21ème journée,12,40,Brive,21,9,0,12,4,407,490,
2162,21,TOP 14 2014-2015 - 21ème journée,13,38,Castres,21,8,0,13,6,393,495,
2163,21,TOP 14 2014-2015 - 21ème journée,14,34,Lyon,21,7,0,14,6,372,503,
2164,22,TOP 14 2014-2015 - 22ème journée,1,65,Toulon,22,14,0,8,9,609,433,176
2165,22,TOP 14 2014-2015 - 22ème journée,2,62,Clermont,22,13,1,8,8,532,380,152
2166,22,TOP 14 2014-2015 - 22ème journée,3,61,Paris,22,13,1,8,7,516,488,28
2167,22,TOP 14 2014-2015 - 22ème journée,4,57,Racing 92,22,12,2,8,5,445,420,25
2168,22,TOP 14 2014-2015 - 22ème journée,5,57,Toulouse,22,13,0,9,5,451,419,32
2169,22,TOP 14 2014-2015 - 22ème journée,6,53,Oyonnax,22,12,0,10,5,425,409,16
2170,22,TOP 14 2014-2015 - 22ème journée,7,50,Montpellier,22,10,2,10,6,456,421,35
2171,22,TOP 14 2014-2015 - 22ème journée,8,48,Grenoble,22,10,0,12,8,520,616,
2172,22,TOP 14 2014-2015 - 22ème journée,9,47,Bordeaux-Bègles,22,9,0,13,11,578,490,88
2173,22,TOP 14 2014-2015 - 22ème journée,10,46,La Rochelle,22,9,3,10,4,442,551,
2174,22,TOP 14 2014-2015 - 22ème journée,11,44,Brive,22,10,0,12,4,429,510,
2175,22,TOP 14 2014-2015 - 22ème journée,12,42,Castres,22,9,0,13,6,415,515,
2176,22,TOP 14 2014-2015 - 22ème journée,13,42,Bayonne,22,8,1,13,8,399,432,
2177,22,TOP 14 2014-2015 - 22ème journée,14,35,Lyon,22,7,0,15,7,392,525,
2178,23,TOP 14 2014-2015 - 23ème journée,1,66,Toulon,23,14,0,9,10,638,465,173
2179,23,TOP 14 2014-2015 - 23ème journée,2,62,Clermont,23,13,1,9,8,542,411,131
2180,23,TOP 14 2014-2015 - 23ème journée,3,61,Toulouse,23,14,0,9,5,472,431,41
2181,23,TOP 14 2014-2015 - 23ème journée,4,61,Paris,23,13,1,9,7,528,509,19
2182,23,TOP 14 2014-2015 - 23ème journée,5,58,Racing 92,23,12,2,9,6,461,441,20
2183,23,TOP 14 2014-2015 - 23ème journée,6,57,Oyonnax,23,13,0,10,5,446,425,21
2184,23,TOP 14 2014-2015 - 23ème journée,7,51,Montpellier,23,10,2,11,7,466,436,30
2185,23,TOP 14 2014-2015 - 23ème journée,8,51,Bordeaux-Bègles,23,10,0,13,11,615,512,103
2186,23,TOP 14 2014-2015 - 23ème journée,9,50,La Rochelle,23,10,3,10,4,474,580,
2187,23,TOP 14 2014-2015 - 23ème journée,10,48,Brive,23,11,0,12,4,444,520,
2188,23,TOP 14 2014-2015 - 23ème journée,11,48,Grenoble,23,10,0,13,8,553,658,
2189,23,TOP 14 2014-2015 - 23ème journée,12,47,Castres,23,10,0,13,7,446,525,
2190,23,TOP 14 2014-2015 - 23ème journée,13,47,Bayonne,23,9,1,13,9,441,465,
2191,23,TOP 14 2014-2015 - 23ème journée,14,35,Lyon,23,7,0,16,7,414,562,
2192,24,TOP 14 2014-2015 - 24ème journée,1,70,Toulon,24,15,0,9,10,675,486,189
2193,24,TOP 14 2014-2015 - 24ème journée,2,67,Clermont,24,14,1,9,9,579,428,151
2194,24,TOP 14 2014-2015 - 24ème journée,3,66,Toulouse,24,15,0,9,6,539,450,89
2195,24,TOP 14 2014-2015 - 24ème journée,4,65,Paris,24,14,1,9,7,556,528,28
2196,24,TOP 14 2014-2015 - 24ème journée,5,58,Oyonnax,24,13,0,11,6,469,451,18
2197,24,TOP 14 2014-2015 - 24ème journée,6,58,Racing 92,24,12,2,10,6,480,469,11
2198,24,TOP 14 2014-2015 - 24ème journée,7,55,Montpellier,24,11,2,11,7,499,452,47
2199,24,TOP 14 2014-2015 - 24ème journée,8,55,Bordeaux-Bègles,24,11,0,13,11,641,535,106
2200,24,TOP 14 2014-2015 - 24ème journée,9,52,La Rochelle,24,10,4,10,4,490,596,
2201,24,TOP 14 2014-2015 - 24ème journée,10,48,Brive,24,11,0,13,4,463,587,
2202,24,TOP 14 2014-2015 - 24ème journée,11,48,Grenoble,24,10,0,14,8,570,695,
2203,24,TOP 14 2014-2015 - 24ème journée,12,47,Castres,24,10,0,14,7,467,562,
2204,24,TOP 14 2014-2015 - 24ème journée,13,47,Bayonne,24,9,1,14,9,457,498,
2205,24,TOP 14 2014-2015 - 24ème journée,14,37,Lyon,24,7,1,16,7,430,578,
2206,25,TOP 14 2014-2015 - 25ème journée,1,71,Toulon,25,15,0,10,11,694,508,186
2207,25,TOP 14 2014-2015 - 25ème journée,2,71,Clermont,25,15,1,9,9,601,447,154
2208,25,TOP 14 2014-2015 - 25ème journée,3,70,Paris,25,15,1,9,8,591,549,42
2209,25,TOP 14 2014-2015 - 25ème journée,4,66,Toulouse,25,15,0,10,6,550,482,68
2210,25,TOP 14 2014-2015 - 25ème journée,5,62,Oyonnax,25,14,0,11,6,497,461,36
2211,25,TOP 14 2014-2015 - 25ème journée,6,60,Bordeaux-Bègles,25,12,0,13,12,679,555,124
2212,25,TOP 14 2014-2015 - 25ème journée,7,60,Racing 92,25,12,3,10,6,498,487,11
2213,25,TOP 14 2014-2015 - 25ème journée,8,55,Montpellier,25,11,2,12,7,520,487,33
2214,25,TOP 14 2014-2015 - 25ème journée,9,54,La Rochelle,25,10,5,10,4,508,614,
2215,25,TOP 14 2014-2015 - 25ème journée,10,52,Castres,25,11,0,14,8,499,574,
2216,25,TOP 14 2014-2015 - 25ème journée,11,52,Grenoble,25,11,0,14,8,602,706,
2217,25,TOP 14 2014-2015 - 25ème journée,12,48,Brive,25,11,0,14,4,475,619,
2218,25,TOP 14 2014-2015 - 25ème journée,13,47,Bayonne,25,9,1,15,9,477,536,
2219,25,TOP 14 2014-2015 - 25ème journée,14,37,Lyon,25,7,1,17,7,440,606,
2220,26,TOP 14 2014-2015 - 26ème journée,1,76,Toulon,26,16,0,10,12,740,525,215
2221,26,TOP 14 2014-2015 - 26ème journée,2,75,Clermont,26,16,1,9,9,630,464,166
2222,26,TOP 14 2014-2015 - 26ème journée,3,70,Toulouse,26,16,0,10,6,573,504,69
2223,26,TOP 14 2014-2015 - 26ème journée,4,70,Paris,26,15,1,10,8,591,576,15
2224,26,TOP 14 2014-2015 - 26ème journée,5,65,Racing 92,26,13,3,10,7,551,497,54
2225,26,TOP 14 2014-2015 - 26ème journée,6,62,Oyonnax,26,14,0,12,6,514,507,7
2226,26,TOP 14 2014-2015 - 26ème journée,7,61,Bordeaux-Bègles,26,12,0,14,13,701,578,123
2227,26,TOP 14 2014-2015 - 26ème journée,8,55,Montpellier,26,11,2,13,7,537,516,21
2228,26,TOP 14 2014-2015 - 26ème journée,9,54,La Rochelle,26,10,5,11,4,520,659,
2229,26,TOP 14 2014-2015 - 26ème journée,10,53,Brive,26,12,0,14,5,502,619,
2230,26,TOP 14 2014-2015 - 26ème journée,11,53,Grenoble,26,11,0,15,9,626,735,
2231,26,TOP 14 2014-2015 - 26ème journée,12,52,Castres,26,11,0,15,8,509,627,
2232,26,TOP 14 2014-2015 - 26ème journée,13,52,Bayonne,26,10,1,15,10,522,548,
2233,26,TOP 14 2014-2015 - 26ème journée,14,41,Lyon,26,8,1,17,7,469,630,
2234,27,TOP 14 2014-2015 - Barrages,1,74,Toulouse,27,17,0,10,6,593,523,70
2235,27,TOP 14 2014-2015 - Barrages,2,74,Paris,27,16,1,10,8,629,591,38
2236,27,TOP 14 2014-2015 - Barrages,3,65,Racing 92,27,13,3,11,7,566,535,31
2237,27,TOP 14 2014-2015 - Barrages,4,62,Oyonnax,27,14,0,13,6,533,527,6
2238,28,TOP 14 2014-2015 - Demi-finales,1,76,Toulon,26,16,0,10,12,740,525,215
2239,28,TOP 14 2014-2015 - Demi-finales,2,75,Clermont,26,16,1,9,9,630,464,166
2240,28,TOP 14 2014-2015 - Demi-finales,3,74,Toulouse,27,17,0,10,6,593,523,70
2241,28,TOP 14 2014-2015 - Demi-finales,4,74,Paris,27,16,1,10,8,629,591,38
2242,1,TOP 14 2015-2016 - 1ère journée,1,5,Clermont,1,1,0,0,1,44,6,38
2243,1,TOP 14 2015-2016 - 1ère journée,2,5,Grenoble,1,1,0,0,1,38,23,15
2244,1,TOP 14 2015-2016 - 1ère journée,3,4,Toulouse,1,1,0,0,0,24,7,17
2245,1,TOP 14 2015-2016 - 1ère journée,4,4,Montpellier,1,1,0,0,0,35,19,16
2246,1,TOP 14 2015-2016 - 1ère journée,5,4,Paris,1,1,0,0,0,34,18,16
2247,1,TOP 14 2015-2016 - 1ère journée,6,4,Racing 92,1,1,0,0,0,27,22,5
2248,1,TOP 14 2015-2016 - 1ère journée,7,4,Bordeaux-Bègles,1,1,0,0,0,19,16,3
2249,1,TOP 14 2015-2016 - 1ère journée,8,1,Castres,1,0,0,1,1,16,19,3
2250,1,TOP 14 2015-2016 - 1ère journée,9,1,Toulon,1,0,0,1,1,22,27,5
2251,1,TOP 14 2015-2016 - 1ère journée,10,0,Agen,1,0,0,1,0,23,38,15
2252,1,TOP 14 2015-2016 - 1ère journée,11,0,Pau,1,0,0,1,0,18,34,16
2253,1,TOP 14 2015-2016 - 1ère journée,12,0,Oyonnax,1,0,0,1,0,19,35,16
2254,1,TOP 14 2015-2016 - 1ère journée,13,0,Brive,1,0,0,1,0,7,24,17
2255,1,TOP 14 2015-2016 - 1ère journée,14,0,La Rochelle,1,0,0,1,0,6,44,38
2256,2,TOP 14 2015-2016 - 2ème journée,1,9,Clermont,2,2,0,0,1,69,12,57
2257,2,TOP 14 2015-2016 - 2ème journée,2,8,Toulouse,2,2,0,0,0,44,16,28
