season|day_url|day|classement|nb_pts|equipe|nb_matchs_joues|victoire|nul|defaite|bonus|pts_marques|pts_pris|ga
2009-2010|/rugby-top-14/classement-rugby-top-14?season=14521&day=8571|14|12.0|23.0|Bayonne|14.0|4.0|0.0|10.0|7.0|275.0|260.0|15.0
2009-2010|/rugby-top-14/classement-rugby-top-14?season=14521&day=8571|14|13.0|23.0|Bourgoin|14.0|5.0|1.0|8.0|1.0|214.0|359.0|
2009-2010|/rugby-top-14/classement-rugby-top-14?season=14521&day=8571|14|14.0|15.0|Albi|14.0|2.0|0.0|12.0|7.0|180.0|329.0|
2009-2010|/rugby-top-14/classement-rugby-top-14?season=14521&day=8572|15|1.0|50.0|USA Perpignan|15.0|11.0|0.0|4.0|6.0|305.0|210.0|95.0
2009-2010|/rugby-top-14/classement-rugby-top-14?season=14521&day=8572|15|2.0|47.0|Castres Olympique|15.0|9.0|2.0|4.0|7.0|298.0|222.0|76.0
2009-2010|/rugby-top-14/classement-rugby-top-14?season=14521&day=8572|15|3.0|43.0|Racing 92|15.0|10.0|0.0|5.0|3.0|265.0|238.0|27.0
2009-2010|/rugby-top-14/classement-rugby-top-14?season=14521&day=8572|15|4.0|42.0|ASM Clermont|15.0|7.0|3.0|5.0|8.0|331.0|236.0|95.0
2009-2010|/rugby-top-14/classement-rugby-top-14?season=14521&day=8572|15|5.0|41.0|Stade Toulousain|15.0|8.0|1.0|6.0|7.0|306.0|223.0|83.0
2009-2010|/rugby-top-14/classement-rugby-top-14?season=14521&day=8572|15|6.0|38.0|RC Toulon|15.0|8.0|1.0|6.0|4.0|299.0|281.0|18.0
2009-2010|/rugby-top-14/classement-rugby-top-14?season=14521&day=8572|15|7.0|38.0|Stade Français Paris|15.0|6.0|3.0|6.0|8.0|389.0|314.0|75.0
2009-2010|/rugby-top-14/classement-rugby-top-14?season=14521&day=8572|15|8.0|33.0|Biarritz|15.0|7.0|0.0|8.0|5.0|252.0|262.0|
2009-2010|/rugby-top-14/classement-rugby-top-14?season=14521&day=8572|15|9.0|33.0|Brive|15.0|6.0|2.0|7.0|5.0|251.0|263.0|
2009-2010|/rugby-top-14/classement-rugby-top-14?season=14521&day=8572|15|10.0|30.0|Montauban|15.0|6.0|1.0|8.0|4.0|246.0|305.0|
2009-2010|/rugby-top-14/classement-rugby-top-14?season=14521&day=8572|15|11.0|29.0|Montpellier Hérault Rugby|15.0|7.0|0.0|8.0|1.0|225.0|328.0|
2009-2010|/rugby-top-14/classement-rugby-top-14?season=14521&day=8572|15|12.0|27.0|Bourgoin|15.0|6.0|1.0|8.0|1.0|230.0|368.0|
2009-2010|/rugby-top-14/classement-rugby-top-14?season=14521&day=8572|15|13.0|23.0|Bayonne|15.0|4.0|0.0|11.0|7.0|285.0|294.0|
2009-2010|/rugby-top-14/classement-rugby-top-14?season=14521&day=8572|15|14.0|19.0|Albi|15.0|3.0|0.0|12.0|7.0|200.0|338.0|
2009-2010|/rugby-top-14/classement-rugby-top-14?season=14521&day=8573|16|1.0|51.0|Castres Olympique|16.0|10.0|2.0|4.0|7.0|328.0|229.0|99.0
2009-2010|/rugby-top-14/classement-rugby-top-14?season=14521&day=8573|16|2.0|50.0|USA Perpignan|16.0|11.0|0.0|5.0|6.0|316.0|232.0|84.0
2009-2010|/rugby-top-14/classement-rugby-top-14?season=14521&day=8573|16|3.0|47.0|ASM Clermont|16.0|8.0|3.0|5.0|9.0|383.0|246.0|137.0
2009-2010|/rugby-top-14/classement-rugby-top-14?season=14521&day=8573|16|4.0|47.0|Racing 92|16.0|11.0|0.0|5.0|3.0|288.0|257.0|31.0
2009-2010|/rugby-top-14/classement-rugby-top-14?season=14521&day=8573|16|5.0|45.0|Stade Toulousain|16.0|9.0|1.0|6.0|7.0|328.0|234.0|94.0
2009-2010|/rugby-top-14/classement-rugby-top-14?season=14521&day=8573|16|6.0|42.0|RC Toulon|16.0|9.0|1.0|6.0|4.0|340.0|294.0|46.0
2009-2010|/rugby-top-14/classement-rugby-top-14?season=14521&day=8573|16|7.0|39.0|Stade Français Paris|16.0|6.0|3.0|7.0|9.0|412.0|339.0|73.0
2009-2010|/rugby-top-14/classement-rugby-top-14?season=14521&day=8573|16|8.0|37.0|Biarritz|16.0|8.0|0.0|8.0|5.0|275.0|268.0|7.0
2009-2010|/rugby-top-14/classement-rugby-top-14?season=14521&day=8573|16|9.0|33.0|Brive|16.0|6.0|2.0|8.0|5.0|261.0|315.0|
2009-2010|/rugby-top-14/classement-rugby-top-14?season=14521&day=8573|16|10.0|33.0|Montpellier Hérault Rugby|16.0|8.0|0.0|8.0|1.0|250.0|351.0|
2009-2010|/rugby-top-14/classement-rugby-top-14?season=14521&day=8573|16|11.0|30.0|Montauban|16.0|6.0|1.0|9.0|4.0|253.0|335.0|
2009-2010|/rugby-top-14/classement-rugby-top-14?season=14521&day=8573|16|12.0|27.0|Bourgoin|16.0|6.0|1.0|9.0|1.0|236.0|391.0|
2009-2010|/rugby-top-14/classement-rugby-top-14?season=14521&day=8573|16|13.0|24.0|Bayonne|16.0|4.0|0.0|12.0|8.0|304.0|317.0|
2009-2010|/rugby-top-14/classement-rugby-top-14?season=14521&day=8573|16|14.0|19.0|Albi|16.0|3.0|0.0|13.0|7.0|213.0|379.0|
2009-2010|/rugby-top-14/classement-rugby-top-14?season=14521&day=8574|17|1.0|56.0|Castres Olympique|17.0|11.0|2.0|4.0|8.0|372.0|239.0|133.0
2009-2010|/rugby-top-14/classement-rugby-top-14?season=14521&day=8574|17|2.0|52.0|ASM Clermont|17.0|9.0|3.0|5.0|10.0|422.0|249.0|173.0
2009-2010|/rugby-top-14/classement-rugby-top-14?season=14521&day=8574|17|3.0|50.0|USA Perpignan|17.0|11.0|0.0|6.0|6.0|325.0|261.0|64.0
2009-2010|/rugby-top-14/classement-rugby-top-14?season=14521&day=8574|17|4.0|49.0|Stade Toulousain|17.0|10.0|1.0|6.0|7.0|343.0|247.0|96.0
2009-2010|/rugby-top-14/classement-rugby-top-14?season=14521&day=8574|17|5.0|48.0|Racing 92|17.0|11.0|0.0|6.0|4.0|305.0|275.0|30.0
2009-2010|/rugby-top-14/classement-rugby-top-14?season=14521&day=8574|17|6.0|42.0|Biarritz|17.0|9.0|0.0|8.0|6.0|301.0|278.0|23.0
2009-2010|/rugby-top-14/classement-rugby-top-14?season=14521&day=8574|17|7.0|42.0|RC Toulon|17.0|9.0|1.0|7.0|4.0|343.0|333.0|10.0
2009-2010|/rugby-top-14/classement-rugby-top-14?season=14521&day=8574|17|8.0|41.0|Stade Français Paris|17.0|6.0|4.0|7.0|9.0|418.0|345.0|73.0
2009-2010|/rugby-top-14/classement-rugby-top-14?season=14521&day=8574|17|9.0|38.0|Brive|17.0|7.0|2.0|8.0|6.0|290.0|324.0|
2009-2010|/rugby-top-14/classement-rugby-top-14?season=14521&day=8574|17|10.0|33.0|Montpellier Hérault Rugby|17.0|8.0|0.0|9.0|1.0|260.0|377.0|
2009-2010|/rugby-top-14/classement-rugby-top-14?season=14521&day=8574|17|11.0|32.0|Montauban|17.0|6.0|2.0|9.0|4.0|259.0|341.0|
2009-2010|/rugby-top-14/classement-rugby-top-14?season=14521&day=8574|17|12.0|31.0|Bourgoin|17.0|7.0|1.0|9.0|1.0|254.0|408.0|
2009-2010|/rugby-top-14/classement-rugby-top-14?season=14521&day=8574|17|13.0|25.0|Bayonne|17.0|4.0|0.0|13.0|9.0|317.0|332.0|
2009-2010|/rugby-top-14/classement-rugby-top-14?season=14521&day=8574|17|14.0|19.0|Albi|17.0|3.0|0.0|14.0|7.0|223.0|423.0|
2009-2010|/rugby-top-14/classement-rugby-top-14?season=14521&day=8575|18|1.0|56.0|Castres Olympique|18.0|11.0|2.0|5.0|8.0|372.0|254.0|118.0
2009-2010|/rugby-top-14/classement-rugby-top-14?season=14521&day=8575|18|2.0|56.0|ASM Clermont|18.0|10.0|3.0|5.0|10.0|438.0|264.0|174.0
2009-2010|/rugby-top-14/classement-rugby-top-14?season=14521&day=8575|18|3.0|55.0|USA Perpignan|18.0|12.0|0.0|6.0|7.0|356.0|273.0|83.0
2009-2010|/rugby-top-14/classement-rugby-top-14?season=14521&day=8575|18|4.0|50.0|Stade Toulousain|18.0|10.0|1.0|7.0|8.0|358.0|263.0|95.0
2009-2010|/rugby-top-14/classement-rugby-top-14?season=14521&day=8575|18|5.0|48.0|Racing 92|18.0|11.0|0.0|7.0|4.0|317.0|306.0|11.0
2009-2010|/rugby-top-14/classement-rugby-top-14?season=14521&day=8575|18|6.0|46.0|RC Toulon|18.0|10.0|1.0|7.0|4.0|361.0|340.0|21.0
2009-2010|/rugby-top-14/classement-rugby-top-14?season=14521&day=8575|18|7.0|45.0|Stade Français Paris|18.0|7.0|4.0|7.0|9.0|443.0|360.0|83.0
2009-2010|/rugby-top-14/classement-rugby-top-14?season=14521&day=8575|18|8.0|42.0|Biarritz|18.0|9.0|0.0|9.0|6.0|316.0|303.0|13.0
2009-2010|/rugby-top-14/classement-rugby-top-14?season=14521&day=8575|18|9.0|42.0|Brive|18.0|8.0|2.0|8.0|6.0|307.0|339.0|
2009-2010|/rugby-top-14/classement-rugby-top-14?season=14521&day=8575|18|10.0|37.0|Montpellier Hérault Rugby|18.0|9.0|0.0|9.0|1.0|275.0|377.0|
2009-2010|/rugby-top-14/classement-rugby-top-14?season=14521&day=8575|18|11.0|35.0|Bourgoin|18.0|8.0|1.0|9.0|1.0|266.0|414.0|
2009-2010|/rugby-top-14/classement-rugby-top-14?season=14521&day=8575|18|12.0|32.0|Montauban|18.0|6.0|2.0|10.0|4.0|266.0|359.0|
2009-2010|/rugby-top-14/classement-rugby-top-14?season=14521&day=8575|18|13.0|26.0|Bayonne|18.0|4.0|0.0|14.0|10.0|323.0|344.0|
2009-2010|/rugby-top-14/classement-rugby-top-14?season=14521&day=8575|18|14.0|20.0|Albi|18.0|3.0|0.0|15.0|8.0|238.0|440.0|
2009-2010|/rugby-top-14/classement-rugby-top-14?season=14521&day=8576|19|1.0|60.0|USA Perpignan|19.0|13.0|0.0|6.0|8.0|405.0|293.0|112.0
2009-2010|/rugby-top-14/classement-rugby-top-14?season=14521&day=8576|19|2.0|60.0|Castres Olympique|19.0|12.0|2.0|5.0|8.0|404.0|268.0|136.0
2009-2010|/rugby-top-14/classement-rugby-top-14?season=14521&day=8576|19|3.0|56.0|ASM Clermont|19.0|10.0|3.0|6.0|10.0|462.0|297.0|165.0
2009-2010|/rugby-top-14/classement-rugby-top-14?season=14521&day=8576|19|4.0|55.0|Stade Toulousain|19.0|11.0|1.0|7.0|9.0|382.0|269.0|113.0
2009-2010|/rugby-top-14/classement-rugby-top-14?season=14521&day=8576|19|5.0|52.0|Racing 92|19.0|12.0|0.0|7.0|4.0|350.0|330.0|20.0
2009-2010|/rugby-top-14/classement-rugby-top-14?season=14521&day=8576|19|6.0|51.0|RC Toulon|19.0|11.0|1.0|7.0|5.0|392.0|359.0|33.0
